Distance (m),Elevation (m)
67151.38633,572.802063
67162.57635,566.1363525
67174.06271,567.8726196
67185.54907,567.4390869
67197.03544,574.7471924
67208.5218,573.3337402
67220.00816,580.0444336
67231.49453,572.4539185
67242.98089,572.4539185
67254.46725,566.9324341
67265.95361,568.1625366
67277.43998,568.2141724
67288.92634,569.6391602
67300.4127,567.5968628
67311.89907,567.5968628
67323.38543,566.5479736
67334.87179,566.326355
67346.35815,565.5898438
67357.84452,565.5603027
67369.33088,565.8615112
67380.81724,565.8793335
67392.3036,565.8793335
67403.78997,566.0764771
67415.27633,567.270813
67426.76269,570.0995483
67438.24906,572.2315674
67449.73542,570.6516724
67461.22178,570.6516724
67472.88193,568.9441528
67484.54207,568.6481323
67496.20222,568.0445557
67507.86236,568.0943604
67519.52251,567.4415894
67531.18265,568.1428223
67542.8428,568.0828247
67554.50294,567.8188477
67566.16309,568.0432739
67577.82323,568.0527344
67589.48338,568.0073853
67601.14352,568.2199097
67612.80367,568.2498169
67624.46381,568.0215454
67636.12396,567.9672241
67647.7841,568.2519531
67659.44425,568.3431396
67671.10439,567.9264526
67682.76454,568.4521484
67694.42468,572.6517334
67706.08483,570.710022
67717.74498,569.2427368
67729.40512,569.2427368
67741.06527,569.6427002
67752.3214,569.3061523
67763.57754,569.3701172
67774.83367,568.6751709
67786.08981,567.7546997
67797.34595,568.2477417
67808.60208,568.2477417
67819.85822,566.6407471
67831.11435,566.5050049
67842.37049,565.2536011
67853.62663,565.3609619
67864.88276,567.9401855
67876.1389,567.5513916
67887.39504,567.5513916
67898.65117,568.0712891
67909.90731,567.6092529
67921.16344,568.5305176
67932.41958,567.6117554
67943.67572,568.2769775
67954.93185,568.038269
67966.18799,568.6565552
67977.44413,566.5987549
67988.70026,568.5030518
67999.9564,568.8823242
68011.21253,570.0042114
68022.46867,572.1619263
68033.72481,568.7127686
68044.98094,569.6789551
68056.23708,570.3313599
68067.49321,572.5805664
68078.74935,568.5704346
68090.00549,568.5704346
68101.26162,567.6569824
68112.51776,567.6157837
68123.7739,567.6612549
68135.03003,567.2197266
68146.28617,567.2244263
68157.5423,567.930542
68168.79844,567.930542
68180.05458,568.2269897
68191.31071,570.0023804
68202.56685,568.8513184
68213.82298,567.2744751
68225.07912,567.8327637
68236.33526,567.8327637
68247.59139,568.9310913
68258.84753,568.8637085
68270.10367,568.6273193
68281.3598,569.0699463
68292.61594,568.4107056
68303.87207,570.184021
68315.12821,570.184021
68326.38435,570.7327271
68337.64048,569.7675171
68348.89662,569.8546143
68360.15276,569.3656006
68371.40889,570.593811
68382.66503,570.593811
68393.92116,569.3594971
68405.1773,568.0764771
68416.43344,567.7927246
68427.68957,570.6062622
68438.94571,572.3994141
68450.20184,572.807251
68461.45798,572.807251
68472.71412,572.807312
68483.97025,574.2662964
68495.22639,573.7209473
68506.48253,575.4450684
68517.73866,577.4211426
68528.9948,573.7628174
68540.25093,575.4038696
68551.50707,573.7346802
68562.76321,576.1396484
68574.01934,570.5670166
68585.27548,571.1954956
68596.53162,571.946228
68607.78775,571.946228
68619.04389,573.5692139
68630.30002,571.9824219
68641.55616,571.270813
68652.8123,569.5955811
68664.06843,571.9708862
68675.32457,568.8649292
68686.5807,570.4333496
68697.83684,569.3961792
68697.83684,569.3961792
